Property ID,Locality name,Postal code,Price,Type of property,Subtype of property,Type of sale,Number of rooms,Living area,Equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of good,Number of facades,Swimming pool,State of building
20662952,Herentals,2200,485000.0,HOUSE,HOUSE,sale,6.0,282.0,1,0,0,,,448.0,3.0,0,GOOD
20532749,MELSELE,9120,605000.0,HOUSE,HOUSE,sale,5.0,187.0,1,0,0,25.0,1049.0,1236.0,4.0,0,GOOD
20380426,Verviers,4800,140000.0,HOUSE,HOUSE,sale,4.0,133.0,1,0,0,,,42.0,2.0,0,JUST_RENOVATED
20593800,Liege,4000,133000.0,HOUSE,HOUSE,sale,3.0,100.0,1,0,0,,52.0,93.0,2.0,0,TO_BE_DONE_UP
20659894,Leuze-en-Hainaut,7900,105000.0,HOUSE,HOUSE,sale,3.0,,0,0,0,,,0.0,,0,
20415056,De Panne,8660,399500.0,HOUSE,HOUSE,sale,3.0,116.0,0,0,0,,,196.0,3.0,0,GOOD
20151725,Dinant,5500,199000.0,APARTMENT,APARTMENT,sale,2.0,90.0,1,1,0,5.0,,,2.0,0,GOOD
10868968,Westende,8434,225000.0,APARTMENT,APARTMENT,sale,2.0,61.0,0,1,0,18.0,,,,0,GOOD
20661968,Leefdaal,3061,349000.0,APARTMENT,APARTMENT,sale,3.0,184.0,0,0,0,,,,,0,
20406175,Nijlen,2560,1630000.0,HOUSE,VILLA,sale,5.0,610.0,1,0,1,140.0,1836.0,2104.0,4.0,1,AS_NEW
20502622,Ieper,8900,165000.0,APARTMENT,APARTMENT,sale,2.0,75.0,0,0,0,,,,,0,GOOD
20664298,Ronse,9600,359000.0,HOUSE,HOUSE,sale,7.0,246.0,0,0,0,,,583.0,3.0,0,GOOD
20635673,Koksijde,8670,215000.0,APARTMENT,APARTMENT,sale,2.0,74.0,1,0,0,2.0,,,3.0,0,GOOD
20661896,Châtelineau,6200,249000.0,HOUSE,MIXED_USE_BUILDING,sale,5.0,181.0,1,0,0,,,510.0,3.0,0,TO_BE_DONE_UP
20505125,ARSIMONT,5060,125000.0,APARTMENT,APARTMENT,sale,1.0,63.0,1,0,0,,,,3.0,0,GOOD
20647139,Dilsen-Stokkem,3650,399298.0,HOUSE,HOUSE,sale,3.0,144.0,1,0,0,,,408.0,4.0,0,
20633029,Auderghem,1160,225.0,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20644432,ETTERBEEK,1040,435000.0,APARTMENT,DUPLEX,sale,2.0,106.0,1,0,0,,,,2.0,0,GOOD
11426422,Aalst (9300),9300,388.5,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20596028,Oosterzele,9860,676000.0,HOUSE,HOUSE,sale,4.0,211.0,0,1,1,,,515.0,3.0,1,GOOD
20502588,Haaltert,9450,265000.0,HOUSE,HOUSE,sale,4.0,220.0,0,0,0,,,282.0,,0,TO_BE_DONE_UP
20591287,Tamines,5060,95000.0,HOUSE,HOUSE,sale,1.0,65.0,0,0,0,14.0,220.0,328.0,2.0,0,TO_RENOVATE
20657628,Houthalen-Helchteren,3530,440261.0,APARTMENT,GROUND_FLOOR,sale,3.0,,0,0,0,1.0,1.0,,,0,
20646783,ACHEL,3930,385000.0,HOUSE,HOUSE,sale,3.0,183.0,1,0,0,,,1825.0,4.0,0,TO_RENOVATE
20650628,Houthalen-Helchteren,3530,265000.0,APARTMENT,APARTMENT,sale,3.0,,0,0,0,,,,,0,
20648881,HEUSY,4802,275000.0,APARTMENT,APARTMENT,sale,2.0,114.0,1,0,0,9.0,,,,0,
11451614,Bredene,8450,257500.0,APARTMENT,APARTMENT,sale,2.0,62.0,0,0,0,2.0,,,,0,GOOD
20648069,Oostkamp,8020,335000.0,HOUSE,BUNGALOW,sale,3.0,125.0,0,0,0,,,600.0,4.0,0,TO_RENOVATE
20648162,Roeselare,8800,328000.0,HOUSE,HOUSE,sale,4.0,183.0,0,0,0,,148.0,232.0,,0,GOOD
20653853,NIEUWKERKE,8950,199900.0,HOUSE,OTHER_PROPERTY,sale,3.0,150.0,0,0,0,,,340.0,3.0,0,GOOD
20232223,Antwerpen,2018,340000.0,APARTMENT,APARTMENT,sale,3.0,113.0,1,0,0,,,,,0,GOOD
11055189,Knokke,8300,2375000.0,APARTMENT,APARTMENT,sale,2.0,105.0,0,0,0,,,,,0,AS_NEW
20645131,Gent,9051,260.0,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20208141,Knokke-Heist,8300,1995000.0,APARTMENT,DUPLEX,sale,3.0,215.0,1,0,0,14.0,,,,0,GOOD
20644947,Gavere,9890,369000.0,HOUSE,HOUSE,sale,3.0,174.0,1,0,0,9.0,15.0,198.0,2.0,0,AS_NEW
20231884,Oostende,8400,770000.0,APARTMENT,PENTHOUSE,sale,2.0,72.0,0,0,0,80.0,,,2.0,0,AS_NEW
20450090,Moerbeke-Waas,9180,949000.0,HOUSE,HOUSE,sale,3.0,189.0,1,0,0,,1120.0,2761.0,4.0,0,GOOD
20657673,FAYT-LE-FRANC,7387,135000.0,HOUSE,HOUSE,sale,1.0,83.0,0,0,0,,,243.0,2.0,0,
20643666,Oostende,8400,257000.0,APARTMENT,APARTMENT,sale,2.0,,0,0,0,,,,,0,
20559753,Waterloo,1410,330000.0,APARTMENT,SERVICE_FLAT,sale,1.0,52.0,1,0,0,7.0,,,2.0,0,AS_NEW
20657022,Knokke,8300,395000.0,APARTMENT,APARTMENT,sale,2.0,66.0,0,0,0,,,,,0,GOOD
20559589,Bruxelles,1120,285000.0,APARTMENT,APARTMENT,sale,2.0,80.0,0,0,0,19.0,,,4.0,0,TO_BE_DONE_UP
20653620,Diegem,1831,599000.0,HOUSE,EXCEPTIONAL_PROPERTY,sale,3.0,240.0,0,0,0,,,983.0,2.0,0,
11056175,BERCHEM,2600,399000.0,APARTMENT,APARTMENT,sale,4.0,150.0,0,0,0,25.0,,,,0,GOOD
10770690,Jupille-sur-meuse,4020,135000.0,HOUSE,HOUSE,sale,2.0,76.0,1,0,0,,30.0,87.0,3.0,0,TO_RENOVATE
20649074,TAMINES,5060,175000.0,HOUSE,HOUSE,sale,2.0,,0,0,0,,,56.0,3.0,0,
20529100,Kortrijk,8500,2400000.0,HOUSE,HOUSE,sale,0.0,394.0,0,0,0,,,7630.0,4.0,1,GOOD
20640797,HERENTALS,2200,525000.0,HOUSE,HOUSE,sale,4.0,156.0,1,0,0,,,791.0,3.0,1,GOOD
20147865,Vilvoorde,1800,395671.0,APARTMENT,APARTMENT,sale,2.0,117.0,1,0,0,13.0,,,4.0,0,AS_NEW
20664123,BORGLOON,3840,279.5,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20606467,Bredene,8450,315000.0,HOUSE,HOUSE,sale,3.0,141.0,0,0,0,,,131.0,,0,
20486341,Oostende,8400,205000.0,APARTMENT,APARTMENT,sale,2.0,79.0,0,0,0,4.0,,,,0,TO_RENOVATE
20388337,Oosterzele,9860,421500.0,HOUSE,HOUSE,sale,3.0,193.0,0,0,0,21.0,400.0,400.0,3.0,0,
20659086,LEUVEN,3000,845000.0,HOUSE,APARTMENT_BLOCK,sale,3.0,218.0,1,0,0,,,112.0,5.0,0,GOOD
20660003,ANTWERPEN,2018,449000.0,HOUSE,MANSION,sale,3.0,166.0,1,0,0,,20.0,0.0,2.0,0,JUST_RENOVATED
20645160,Oostnieuwkerke,8840,713118.0,HOUSE,HOUSE,sale,4.0,,0,0,0,,,1071.0,,0,GOOD
20628753,AALST,9300,260.25,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
11285881,MIDDELKERKE,8430,575000.0,APARTMENT,APARTMENT,sale,4.0,118.0,1,0,0,,,,2.0,0,GOOD
20528467,Charleroi,6040,250000.0,HOUSE,MANSION,sale,3.0,,1,0,0,1.0,1.0,0.0,2.0,0,GOOD
20619755,ROISIN,7387,495000.0,HOUSE,HOUSE,sale,2.0,196.0,1,0,1,,8000.0,8865.0,4.0,0,GOOD
20649984,HERENTALS,2200,149000.0,APARTMENT,APARTMENT,sale,3.0,113.0,0,0,1,,,,2.0,0,TO_RENOVATE
20349177,Zwijnaarde,9052,535.0,HOUSE_GROUP,HOUSE_GROUP,sale,,,0,0,0,,,,,0,
20655266,Mouscron,7700,249000.0,APARTMENT,APARTMENT,sale,2.0,108.0,1,0,0,11.0,,,3.0,0,AS_NEW
20653782,TERVUREN,3080,499.0,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20615675,Oudenaarde,9700,319.0,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20649120,GRIMBERGEN,1850,595000.0,HOUSE,HOUSE,sale,4.0,288.0,1,0,1,,,733.0,4.0,0,GOOD
20659245,Gent,9000,445000.0,APARTMENT,APARTMENT,sale,2.0,97.0,0,0,0,18.0,,,,0,GOOD
20651904,HEYD,6941,495000.0,HOUSE,HOUSE,sale,5.0,338.0,1,0,0,65.0,782.0,1110.0,3.0,0,GOOD
20651800,De Haan,8420,475000.0,HOUSE,HOUSE,sale,2.0,,0,0,0,,,428.0,,0,GOOD
20652835,Middelkerke,8430,480000.0,APARTMENT,APARTMENT,sale,1.0,53.0,0,0,0,71.0,,,,0,AS_NEW
20656502,Zottegem,9620,275000.0,HOUSE,HOUSE,sale,3.0,200.0,1,0,0,,,1260.0,,0,TO_RENOVATE
20647645,MORTSEL,2640,224500.0,APARTMENT,APARTMENT,sale,1.0,67.0,0,0,0,12.0,40.0,,2.0,0,
20401893,La Louvière,7110,369900.0,HOUSE,HOUSE,sale,5.0,218.0,1,0,0,,61.0,237.0,3.0,0,JUST_RENOVATED
11086307,Knokke-Heist Knokke,8300,1875000.0,APARTMENT,APARTMENT,sale,3.0,95.0,1,0,0,,,,2.0,0,AS_NEW
20649144,Zedelgem,8210,395000.0,HOUSE,HOUSE,sale,3.0,130.0,0,0,0,,,294.0,,0,GOOD
20655137,Lo-Reninge,8647,265000.0,APARTMENT,APARTMENT,sale,3.0,142.0,0,0,0,,,,,0,JUST_RENOVATED
20628387,AALST,9300,250000.0,HOUSE,HOUSE,sale,4.0,131.0,0,0,0,,,80.0,,0,TO_BE_DONE_UP
20654498,Sint-pieters-leeuw (Sint-Pieters-Leeuw),1600,295000.0,APARTMENT,APARTMENT,sale,2.0,90.0,0,0,0,26.0,,,2.0,0,
20634635,CHÊNÉE,4032,119000.0,APARTMENT,APARTMENT,sale,1.0,65.0,1,0,0,,,,2.0,0,GOOD
11251987,ANTWERPEN,2060,245000.0,APARTMENT,APARTMENT,sale,1.0,55.0,1,0,0,,,,2.0,0,AS_NEW
20633526,Berendrecht,2040,380000.0,APARTMENT,APARTMENT,sale,3.0,130.0,0,0,0,9.0,,,,0,GOOD
20503656,Boutersem,3370,365000.0,HOUSE,HOUSE,sale,4.0,180.0,0,0,0,,,477.0,4.0,0,GOOD
20646496,ESTAIMBOURG,7730,260000.0,HOUSE,HOUSE,sale,3.0,162.0,0,0,0,,,1037.0,4.0,0,
20651398,Putte,2580,475000.0,HOUSE,HOUSE,sale,4.0,196.0,0,0,0,,,800.0,,0,
20662897,Eeklo,9900,215000.0,HOUSE,HOUSE,sale,2.0,108.0,1,0,0,,,130.0,,0,TO_BE_DONE_UP
20663548,Brussel,1000,410000.0,APARTMENT,APARTMENT,sale,3.0,125.0,1,0,0,,,,4.0,0,AS_NEW
20642173,Sint-Niklaas,9100,375000.0,HOUSE,MIXED_USE_BUILDING,sale,3.0,197.0,1,0,0,80.0,500.0,1100.0,3.0,0,GOOD
20657691,Sint-Martens-Latem,9830,499000.0,HOUSE,HOUSE,sale,4.0,150.0,1,0,0,24.0,458.0,458.0,3.0,0,GOOD
20647052,De Haan,8420,89000.0,APARTMENT,APARTMENT,sale,1.0,26.0,0,0,0,,,,,0,AS_NEW
20580395,Gilly,6060,237000.0,HOUSE,HOUSE,sale,4.0,165.0,1,0,0,39.0,336.0,397.0,3.0,0,GOOD
20615945,Anderlecht,1070,240000.0,APARTMENT,APARTMENT,sale,3.0,90.0,1,0,0,10.0,,,2.0,0,AS_NEW
20605075,GILLY,6060,70000.0,HOUSE,APARTMENT_BLOCK,sale,1.0,72.0,1,0,0,,,0.0,2.0,0,TO_RENOVATE
20535732,Tienen,3300,338000.0,HOUSE,MANSION,sale,3.0,211.0,0,0,0,10.0,170.0,285.0,2.0,0,AS_NEW
20663630,Antwerpen (2050),2050,299000.0,APARTMENT,APARTMENT,sale,2.0,79.0,1,0,0,,,,,0,GOOD
20523126,MANAGE,7170,128000.0,HOUSE,HOUSE,sale,2.0,98.0,1,0,0,,45.0,0.0,2.0,0,GOOD
20624114,BORGERHOUT,2140,175000.0,APARTMENT,APARTMENT,sale,2.0,69.0,1,0,0,6.0,,,,0,GOOD
20645587,Brasschaat,2930,398000.0,HOUSE,HOUSE,sale,3.0,150.0,0,0,0,,,185.0,,0,GOOD
20571559,Evere,1140,695000.0,HOUSE,TOWN_HOUSE,sale,4.0,273.0,1,0,0,30.0,100.0,200.0,2.0,0,AS_NEW
11443388,Braine-l'Alleud,1420,1195000.0,HOUSE,VILLA,sale,5.0,420.0,1,0,0,80.0,4300.0,4677.0,4.0,0,GOOD
20467592,Schaerbeek,1030,320000.0,APARTMENT,DUPLEX,sale,2.0,106.0,1,0,0,,40.0,,,0,TO_BE_DONE_UP
20377180,Oostende,8400,339000.0,HOUSE,HOUSE,sale,4.0,,0,0,0,,,75.0,4.0,0,AS_NEW
20642059,Middelkerke,8430,335000.0,APARTMENT,APARTMENT,sale,2.0,59.0,0,1,0,,,,,0,GOOD
20657493,Tielt,8700,219000.0,HOUSE,HOUSE,sale,2.0,88.0,0,0,0,,,77.0,2.0,0,
20569190,Tremelo Baal,3128,219000.0,HOUSE,HOUSE,sale,2.0,145.0,1,0,0,20.0,735.0,1001.0,4.0,0,TO_RENOVATE
20630053,KINROOI,3640,325000.0,HOUSE,HOUSE,sale,3.0,221.0,0,0,0,,,3296.0,4.0,0,TO_RENOVATE
20658010,Lommel,3920,345000.0,HOUSE,HOUSE,sale,3.0,154.0,0,0,0,,,602.0,4.0,0,GOOD
20520127,RIXENSART,1330,495000.0,HOUSE,HOUSE,sale,3.0,146.0,1,0,0,35.0,130.0,500.0,4.0,0,TO_RENOVATE
20644100,Heist-aan-Zee,8301,575000.0,APARTMENT,APARTMENT,sale,2.0,100.0,0,0,0,,,,,0,GOOD
20664120,Schilde,2970,1795000.0,HOUSE,VILLA,sale,4.0,623.0,0,0,0,170.0,5945.0,5945.0,4.0,0,GOOD
20591563,Ormeignies,7802,170000.0,HOUSE,HOUSE,sale,2.0,139.0,0,0,0,,,350.0,,0,TO_RESTORE
20503182,Knokke,8300,5650000.0,HOUSE,VILLA,sale,7.0,289.0,0,0,0,,,988.0,,0,JUST_RENOVATED
20643112,Knokke-Heist,8300,5295000.0,APARTMENT,APARTMENT,sale,3.0,135.0,1,1,0,,,,3.0,0,AS_NEW
20471834,BELLEFONTAINE,6730,270000.0,HOUSE,HOUSE,sale,3.0,157.0,1,0,0,,,1812.0,3.0,0,GOOD
20647775,Genk,3600,323250.0,APARTMENT,APARTMENT,sale,2.0,100.0,0,0,0,32.0,59.0,,,0,GOOD
20645581,BRASSCHAAT,2930,665000.0,HOUSE,TOWN_HOUSE,sale,3.0,292.0,1,0,0,,,447.0,2.0,1,GOOD
20564726,GERAARDSBERGEN,9500,198000.0,APARTMENT,APARTMENT,sale,2.0,80.0,0,0,0,,,,,0,GOOD
20639730,HERENTALS,2200,329000.0,HOUSE,HOUSE,sale,3.0,126.0,1,0,0,,,260.0,2.0,0,GOOD
20656827,Ramegnies-Chin,7520,469000.0,HOUSE,VILLA,sale,3.0,181.0,1,0,0,,450.0,0.0,,0,GOOD
20651093,ANTWERPEN,2600,284000.0,APARTMENT,PENTHOUSE,sale,2.0,66.0,1,0,0,6.0,,,2.0,0,
20633577,Schaerbeek,1030,990000.0,HOUSE,MANSION,sale,6.0,337.0,1,0,0,3.0,97.0,185.0,3.0,0,TO_BE_DONE_UP
20655111,SINT-KATELIJNE-WAVER,2860,355000.0,HOUSE,MIXED_USE_BUILDING,sale,4.0,313.0,1,0,0,48.0,41.0,302.0,3.0,0,GOOD
20660905,Knokke-Heist,8300,645000.0,APARTMENT,APARTMENT,sale,2.0,76.0,0,0,0,20.0,,,,0,
20658999,Uccle,1180,175000.0,APARTMENT,APARTMENT,sale,1.0,30.0,1,0,0,,,,,0,GOOD
20662038,Montignies-sur-Sambre,6061,145000.0,HOUSE,HOUSE,sale,2.0,120.0,1,0,0,15.0,,0.0,3.0,0,GOOD
20471231,ANTWERPEN,2000,995000.0,HOUSE,HOUSE,sale,5.0,398.0,1,0,0,13.0,78.0,200.0,2.0,0,GOOD
20650784,Anderlecht,1070,199000.0,APARTMENT,APARTMENT,sale,1.0,60.0,1,0,0,,,,2.0,0,
20646735,BUGGENHOUT,9255,425000.0,HOUSE,HOUSE,sale,4.0,245.0,1,0,0,,,230.0,,0,JUST_RENOVATED
20600574,Ixelles,1050,795000.0,APARTMENT,APARTMENT,sale,2.0,125.0,1,0,0,13.0,,,2.0,0,JUST_RENOVATED
20662508,Londerzeel,1840,470000.0,HOUSE,HOUSE,sale,3.0,180.0,1,0,0,,,465.0,3.0,1,JUST_RENOVATED
20639748,Namur,5100,529000.0,HOUSE,MIXED_USE_BUILDING,sale,3.0,285.0,1,0,0,,,440.0,3.0,0,GOOD
20626692,Antwerpen,2000,415000.0,APARTMENT,APARTMENT,sale,1.0,55.0,1,0,0,14.0,,,,0,AS_NEW
20640792,Halle,1500,375000.0,HOUSE,HOUSE,sale,4.0,181.0,1,0,0,,,86.0,2.0,0,TO_BE_DONE_UP
20647794,Kapellen,2950,479000.0,HOUSE,HOUSE,sale,3.0,200.0,1,0,0,,1100.0,1480.0,3.0,0,TO_BE_DONE_UP
20662304,Veurne,8630,245000.0,HOUSE,HOUSE,sale,2.0,185.0,0,0,0,,92.0,221.0,3.0,0,AS_NEW
20664070,FLÉMALLE,4400,239000.0,APARTMENT,APARTMENT,sale,1.0,77.0,1,0,0,20.0,,,3.0,0,JUST_RENOVATED
20656634,Andrimont,4821,276697.0,APARTMENT,APARTMENT,sale,2.0,80.0,0,0,0,10.0,,,,0,AS_NEW
20660413,Brugge,8000,955000.0,APARTMENT,APARTMENT,sale,3.0,159.0,0,0,0,16.0,,,,0,GOOD
20584803,"Namur, Beez",5000,275000.0,HOUSE,HOUSE,sale,3.0,168.0,1,0,0,8.0,225.0,398.0,2.0,0,TO_BE_DONE_UP
20499440,Brakel,9660,830000.0,HOUSE,HOUSE,sale,4.0,207.0,0,0,0,,,4810.0,3.0,0,
20663138,Anderlecht,1070,549000.0,HOUSE,APARTMENT_BLOCK,sale,5.0,320.0,0,0,0,1.0,37.0,37.0,2.0,0,GOOD
20643933,MERKSEM,2170,239000.0,APARTMENT,APARTMENT,sale,2.0,81.0,1,0,0,,,,2.0,0,JUST_RENOVATED
20653596,Woluwe-Saint-Lambert,1200,330000.0,APARTMENT,APARTMENT,sale,2.0,75.0,1,0,0,3.0,,,2.0,0,GOOD
20587410,Antwerpen,2000,765000.0,APARTMENT,APARTMENT,sale,2.0,109.0,1,0,0,8.0,,,2.0,0,AS_NEW
20640433,Sint-Jans-Molenbeek,1080,515000.0,HOUSE,TOWN_HOUSE,sale,3.0,184.0,1,0,0,,,234.0,2.0,0,GOOD
10629757,Knokke-Heist,8300,1850000.0,APARTMENT,APARTMENT,sale,3.0,202.0,0,0,0,,,,3.0,0,AS_NEW
20663965,Flémalle,4400,75000.0,HOUSE,HOUSE,sale,2.0,103.0,1,0,0,,32.0,140.0,4.0,0,TO_RENOVATE
20149248,Eeklo,9900,175000.0,APARTMENT,APARTMENT,sale,1.0,65.0,0,0,0,,,,,0,TO_BE_DONE_UP
20656807,Hamoir,4180,370000.0,HOUSE,VILLA,sale,4.0,158.0,1,0,0,30.0,4378.0,4378.0,4.0,0,AS_NEW
20147892,Leuven,3000,1495000.0,APARTMENT,PENTHOUSE,sale,0.0,265.0,0,0,0,138.0,,,4.0,0,AS_NEW
20434789,DAMPREMY,6020,75000.0,HOUSE,HOUSE,sale,2.0,100.0,1,0,0,20.0,,120.0,4.0,0,TO_BE_DONE_UP
20610550,Antwerpen,2018,439000.0,APARTMENT,APARTMENT,sale,2.0,99.0,0,0,0,16.0,,,,0,AS_NEW
20656570,Slijpe,8433,359000.0,HOUSE,HOUSE,sale,3.0,200.0,0,0,0,,,3429.0,4.0,0,JUST_RENOVATED
20650388,Gent,9000,550000.0,HOUSE,HOUSE,sale,4.0,184.0,1,0,0,,,1291.0,,0,TO_BE_DONE_UP
20643661,Veurne,8630,295000.0,HOUSE,HOUSE,sale,6.0,406.0,0,0,0,,379.0,305.0,2.0,0,TO_RENOVATE
20501549,SCHOTEN,2900,275000.0,HOUSE,HOUSE,sale,2.0,120.0,1,0,0,,,40.0,2.0,0,JUST_RENOVATED
20591652,JETTE,1090,460000.0,APARTMENT,DUPLEX,sale,4.0,134.0,1,0,0,12.0,,,4.0,0,JUST_RENOVATED
20651223,Blankenberge,8370,195000.0,HOUSE,HOUSE,sale,3.0,189.0,0,0,0,,,477.0,2.0,0,TO_RENOVATE
20625785,Oostende,8400,460000.0,APARTMENT,APARTMENT,sale,3.0,125.0,1,0,0,10.0,,,2.0,0,AS_NEW
20642598,De Panne,8660,295000.0,APARTMENT,APARTMENT,sale,2.0,95.0,1,0,0,6.0,,,4.0,0,GOOD
20664199,BERINGEN,3580,356000.0,APARTMENT,APARTMENT,sale,2.0,100.0,0,0,0,41.0,26.0,,,0,
20653554,Zottegem,9620,295000.0,HOUSE,HOUSE,sale,3.0,155.0,0,0,0,,,564.0,3.0,0,GOOD
20598995,Herstal,4040,199000.0,HOUSE,HOUSE,sale,3.0,105.0,1,0,0,6.0,190.0,240.0,3.0,0,TO_BE_DONE_UP
20389320,Poperinge,8970,343950.0,APARTMENT,APARTMENT,sale,2.0,90.0,0,0,0,8.0,,,,0,GOOD
20642575,Zandbergen,9506,225000.0,HOUSE,HOUSE,sale,3.0,130.0,1,0,0,,,169.0,4.0,0,GOOD
20647012,Schaerbeek,1030,845000.0,HOUSE,HOUSE,sale,5.0,270.0,1,0,0,,,0.0,2.0,0,GOOD
20649975,Hemiksem,2620,359000.0,HOUSE,HOUSE,sale,4.0,179.0,1,0,0,,222.0,331.0,2.0,0,TO_BE_DONE_UP
20664058,OOSTERZELE,9860,595000.0,HOUSE,HOUSE,sale,4.0,263.0,1,0,0,,,496.0,3.0,0,GOOD
20651551,Sint-Kruis,8310,265000.0,HOUSE,HOUSE,sale,3.0,148.0,1,0,0,,,174.0,,0,TO_BE_DONE_UP
20214748,Laken,1020,615000.0,HOUSE,CHALET,sale,0.0,,0,0,0,,,0.0,6.0,0,
20659142,Gent,9000,252500.0,APARTMENT,FLAT_STUDIO,sale,0.0,54.0,0,0,0,6.0,,,,0,GOOD
20450970,Zottegem,9620,399000.0,APARTMENT,APARTMENT,sale,2.0,146.0,0,0,0,3.0,,,2.0,0,GOOD
20654340,Nevele,9850,248000.0,HOUSE,HOUSE,sale,4.0,162.0,0,0,0,,,334.0,,0,TO_RENOVATE
20210510,DUINBERGEN,8300,640000.0,APARTMENT,APARTMENT,sale,2.0,107.0,0,0,0,,,,,0,JUST_RENOVATED
20661940,Keumiée,5060,199000.0,HOUSE,HOUSE,sale,3.0,189.0,1,0,0,,78.0,240.0,3.0,0,TO_RENOVATE
20664132,Namur,5020,329000.0,HOUSE,HOUSE,sale,3.0,142.0,1,0,0,,,0.0,3.0,0,GOOD
20654723,Koningshooikt,2500,630000.0,HOUSE,VILLA,sale,4.0,,0,0,0,,1303.0,1520.0,4.0,0,AS_NEW
20653610,DUFFEL,2570,335000.0,HOUSE,HOUSE,sale,3.0,200.0,1,0,0,20.0,309.0,421.0,,0,TO_RENOVATE
20662482,Berlare,9290,169000.0,HOUSE,HOUSE,sale,2.0,155.0,1,0,0,27.0,,140.0,3.0,0,TO_BE_DONE_UP
20653474,Geraardsbergen,9500,379000.0,HOUSE,HOUSE,sale,3.0,165.0,1,0,0,,,431.0,3.0,0,
20110183,Schaerbeek,1030,190000.0,APARTMENT,APARTMENT,sale,1.0,80.0,1,0,0,1.0,,,2.0,0,TO_RENOVATE
20650368,Aalter,9880,410000.0,APARTMENT,APARTMENT,sale,2.0,108.0,0,0,0,12.0,217.0,,,0,GOOD
20656448,Meulebeke,8760,279000.0,HOUSE,HOUSE,sale,4.0,265.0,0,0,0,,,295.0,,0,TO_BE_DONE_UP
20651071,NAMUR,5000,495000.0,HOUSE,APARTMENT_BLOCK,sale,5.0,170.0,1,0,0,,,58.0,2.0,0,AS_NEW
20581240,SINT-AMANDSBERG,9040,424000.0,APARTMENT,APARTMENT,sale,3.0,137.0,1,0,0,11.0,,,2.0,0,
20637960,Forest,1190,285000.0,HOUSE,HOUSE,sale,4.0,130.0,0,0,0,,,0.0,2.0,0,TO_BE_DONE_UP
20653520,Sint-Denijs-Westrem,9051,385000.0,APARTMENT,APARTMENT,sale,2.0,99.0,0,0,0,10.0,,,,0,GOOD
20661356,Knokke-Heist,8300,299000.0,APARTMENT,APARTMENT,sale,0.0,42.0,0,0,0,,,,2.0,0,
20538150,Erembodegem,9320,289000.0,HOUSE,HOUSE,sale,3.0,180.0,0,0,0,,,735.0,,0,TO_RENOVATE
20645536,Lomprez,6924,309950.0,HOUSE,HOUSE,sale,3.0,112.0,0,0,0,20.0,,644.0,4.0,0,
20201276,Waardamme,8020,375.0,HOUSE_GROUP,HOUSE_GROUP,sale,,,0,0,0,,,,,0,
20627160,NALINNES,6120,384900.0,HOUSE,HOUSE,sale,4.0,277.0,1,0,0,80.0,253.0,594.0,3.0,0,JUST_RENOVATED
20595316,Heist-aan-Zee,8301,275000.0,APARTMENT,APARTMENT,sale,1.0,53.0,0,0,0,,,,,0,TO_RENOVATE
10977808,Lede,9340,219000.0,HOUSE,HOUSE,sale,3.0,184.0,1,0,0,,,370.0,3.0,0,TO_RENOVATE
20657687,Knokke-Heist,8300,1595000.0,APARTMENT,GROUND_FLOOR,sale,2.0,100.0,1,0,0,,,,,0,GOOD
20648249,Nijlen,2560,225000.0,HOUSE,HOUSE,sale,3.0,132.0,0,0,0,,89.0,215.0,2.0,0,TO_RENOVATE
20396974,GILLY,6060,134900.0,HOUSE,HOUSE,sale,2.0,200.0,0,0,0,43.0,,218.0,3.0,0,TO_RENOVATE
10618798,EVERGEM,9940,299.13,APARTMENT_GROUP,APARTMENT_GROUP,sale,,,0,0,0,,,,,0,
20637922,KLEIN SINAAI-KERN,9190,412000.0,HOUSE,HOUSE,sale,4.0,207.0,0,0,0,26.0,371.0,469.0,3.0,0,
20656126,Saint-Gilles,1060,495000.0,APARTMENT,DUPLEX,sale,3.0,185.0,1,0,0,15.0,,,,0,GOOD
20655791,Gent,9000,419000.0,APARTMENT,APARTMENT,sale,3.0,140.0,1,0,0,15.0,,,2.0,0,AS_NEW
20647779,Antwerpen,2000,129000.0,APARTMENT,KOT,sale,1.0,24.0,0,0,0,,,,4.0,0,GOOD
20295474,Saint-Vith,4780,249000.0,APARTMENT,APARTMENT,sale,1.0,76.0,1,0,0,5.0,1.0,,,0,GOOD
20232753,Kluisbergen,9690,545000.0,HOUSE,MIXED_USE_BUILDING,sale,6.0,340.0,0,1,0,29.0,,2444.0,2.0,0,
20646652,Geraardsbergen,9500,401270.0,HOUSE,HOUSE,sale,3.0,,0,0,0,,,530.0,,0,AS_NEW
20662184,Hastière,5540,149000.0,HOUSE,HOUSE,sale,2.0,54.0,0,0,0,16.0,410.0,410.0,4.0,0,GOOD
