id,type,subtype,postal_code,locality,price,rooms_cnt,area,immo_url,Type of sale,Kitchen type,Terrace surface,Garden surface,Swimming pool,Furnished,Open fire,Building condition,Number of frontages,Surface of good,Construction year
11433948,apartment,ground-floor,9000,Gent,260000,1.0,60.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/11433948,For sale,USA hyper equipped,,,0,0,0,New,4.0,,2025.0
11433950,apartment,apartment,9000,Gent,305000,2.0,74.0,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11433950,For sale,USA hyper equipped,,,0,0,0,New,4.0,,2025.0
11433952,apartment,apartment,9000,Gent,385000,2.0,99.0,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11433952,For sale,USA hyper equipped,,,0,0,0,New,4.0,,2025.0
9930174,apartment,apartment,8370,Blankenberge,260000,1.0,65.0,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/9930174,For sale,Hyper equipped,7.0,,0,0,0,New,2.0,,2024.0
20101282,apartment,apartment,2300,Turnhout,541300,3.0,165.0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20101282,For sale,,36.0,,0,0,0,New,,,
11188703,apartment,apartment,4000,LiГЁge,415000,3.0,120.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188703,For sale,,15.0,,0,0,0,New,2.0,,
20101284,apartment,apartment,2300,Turnhout,342800,2.0,106.0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20101284,For sale,,16.0,,0,0,0,New,,,
11188705,apartment,penthouse,4000,LiГЁge,420000,3.0,124.0,https://www.immoweb.be/en/classified/penthouse/for-sale/li%C3%A8ge/4000/11188705,For sale,,15.0,,0,0,0,New,2.0,,
11188707,apartment,penthouse,4000,LiГЁge,430000,3.0,120.0,https://www.immoweb.be/en/classified/penthouse/for-sale/li%C3%A8ge/4000/11188707,For sale,,14.0,,0,0,0,New,2.0,,
11188706,apartment,apartment,4000,LiГЁge,420000,3.0,120.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188706,For sale,,14.0,,0,0,0,New,2.0,,
11188701,apartment,apartment,4000,LiГЁge,415000,3.0,123.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188701,For sale,,15.0,,0,0,0,New,2.0,,
20101283,apartment,apartment,2300,Turnhout,461900,2.0,134.0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20101283,For sale,,29.0,,0,0,0,New,,,
11188699,apartment,apartment,4000,LiГЁge,390000,3.0,120.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188699,For sale,,15.0,,0,0,0,New,2.0,,
11188725,apartment,apartment,4000,LiГЁge,380000,3.0,122.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188725,For sale,,,,0,0,0,New,2.0,,
11188687,apartment,apartment,4000,LiГЁge,324500,2.0,97.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188687,For sale,,16.0,,0,0,0,New,2.0,,
11188698,apartment,apartment,4000,LiГЁge,390000,3.0,123.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188698,For sale,,15.0,,0,0,0,New,2.0,,
11188689,apartment,apartment,4000,LiГЁge,320000,2.0,90.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188689,For sale,,14.0,,0,0,0,New,2.0,,
11188696,apartment,apartment,4000,LiГЁge,385000,3.0,123.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188696,For sale,,15.0,,0,0,0,New,2.0,,
11188695,apartment,apartment,4000,LiГЁge,375000,3.0,122.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188695,For sale,,17.0,,0,0,0,New,2.0,,
11188697,apartment,apartment,4000,LiГЁge,385000,3.0,120.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188697,For sale,,15.0,,0,0,0,New,2.0,,
11188685,apartment,apartment,4000,LiГЁge,312000,2.0,96.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188685,For sale,,18.0,,0,0,0,New,2.0,,
20187425,apartment,apartment,9140,Temse,265000,2.0,80.0,https://www.immoweb.be/en/classified/apartment/for-sale/temse/9140/20187425,For sale,,9.0,,0,0,0,New,3.0,,
20187426,apartment,apartment,9140,Temse,398000,3.0,128.0,https://www.immoweb.be/en/classified/apartment/for-sale/temse/9140/20187426,For sale,,23.0,,0,0,0,New,3.0,,
11188677,apartment,apartment,4000,LiГЁge,260000,2.0,85.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188677,For sale,,15.0,61.0,0,0,0,New,,,
20187424,apartment,apartment,9140,Temse,290000,2.0,83.0,https://www.immoweb.be/en/classified/apartment/for-sale/temse/9140/20187424,For sale,,23.0,84.0,0,0,0,New,3.0,,
11188686,apartment,apartment,4000,LiГЁge,317000,2.0,97.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188686,For sale,,16.0,,0,0,0,New,2.0,,
11188684,apartment,apartment,4000,LiГЁge,290500,2.0,89.0,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/11188684,For sale,,14.0,,0,0,0,New,2.0,,
20101285,apartment,apartment,2300,Turnhout,259100,2.0,74.0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20101285,For sale,,13.0,,0,0,0,New,,,
11433931,apartment,apartment,9051,Gent,310000,2.0,81.0,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9051/11433931,For sale,USA hyper equipped,,,0,0,0,New,4.0,,2025.0
11433926,apartment,ground-floor,9051,Gent,355000,3.0,101.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9051/11433926,For sale,USA hyper equipped,,,0,0,0,New,4.0,,2025.0
11433930,apartment,apartment,9051,Gent,305000,2.0,74.0,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9051/11433930,For sale,USA hyper equipped,,,0,0,0,New,4.0,,2025.0
20187423,apartment,apartment,9140,Temse,259000,2.0,77.0,https://www.immoweb.be/en/classified/apartment/for-sale/temse/9140/20187423,For sale,,23.0,,0,0,0,New,3.0,,
11433934,apartment,apartment,9051,Gent,450000,3.0,113.0,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9051/11433934,For sale,USA hyper equipped,,,0,0,0,New,4.0,,2025.0
11433925,apartment,apartment,9051,Gent,345000,2.0,88.0,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9051/11433925,For sale,USA hyper equipped,,,0,0,0,New,4.0,,2025.0
11433932,apartment,apartment,9051,Gent,385000,2.0,99.0,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9051/11433932,For sale,USA hyper equipped,,,0,0,0,New,4.0,,2025.0
11433933,apartment,apartment,9051,Gent,400000,3.0,111.0,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9051/11433933,For sale,USA hyper equipped,,,0,0,0,New,4.0,,2025.0
20356789,apartment,apartment,6700,ARLON,422311,3.0,128.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356789,For sale,Installed,15.0,,0,0,0,New,3.0,,2025.0
10131944,apartment,apartment,8750,Zwevezele,260000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131944,For sale,,10.0,,0,0,0,New,,,2023.0
10131954,apartment,apartment,8750,Zwevezele,260000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131954,For sale,,10.0,,0,0,0,New,,,2023.0
20356793,apartment,apartment,6700,ARLON,455195,3.0,120.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356793,For sale,Installed,52.0,,0,0,0,New,3.0,,2025.0
20356784,apartment,apartment,6700,ARLON,478598,3.0,118.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356784,For sale,Installed,71.0,,0,0,0,New,3.0,,2025.0
10131945,apartment,apartment,8750,Zwevezele,260000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131945,For sale,,10.0,,0,0,0,New,,,2023.0
11433928,apartment,ground-floor,9051,Gent,260000,1.0,60.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9051/11433928,For sale,USA hyper equipped,,,0,0,0,New,4.0,,2025.0
10131965,apartment,apartment,8750,Zwevezele,265000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131965,For sale,,10.0,,0,0,0,New,,,2023.0
10131955,apartment,apartment,8750,Zwevezele,260000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131955,For sale,,10.0,,0,0,0,New,,,2023.0
10131931,apartment,apartment,8750,Zwevezele,250000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131931,For sale,,10.0,,0,0,0,New,,,2023.0
10131956,apartment,apartment,8750,Zwevezele,260000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131956,For sale,,10.0,,0,0,0,New,,,2023.0
10131941,apartment,apartment,8750,Zwevezele,255000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131941,For sale,,10.0,,0,0,0,New,,,2023.0
10131938,apartment,apartment,8750,Zwevezele,250500,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131938,For sale,,13.0,,0,0,0,New,,,2023.0
10131943,apartment,apartment,8750,Zwevezele,255000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131943,For sale,,11.0,,0,0,0,New,,,2023.0
10131951,apartment,apartment,8750,Zwevezele,251000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131951,For sale,,12.0,,0,0,0,New,,,2023.0
10131940,apartment,apartment,8750,Zwevezele,255000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131940,For sale,,10.0,,0,0,0,New,,,2023.0
10131958,apartment,apartment,8750,Zwevezele,249000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131958,For sale,,9.0,,0,0,0,New,,,2023.0
10131948,apartment,apartment,8750,Zwevezele,245000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131948,For sale,,12.0,,0,0,0,New,,,2023.0
10131933,apartment,apartment,8750,Zwevezele,240000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131933,For sale,,9.0,,0,0,0,New,,,2023.0
10131950,apartment,apartment,8750,Zwevezele,245000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131950,For sale,,10.0,,0,0,0,New,,,2023.0
10131966,apartment,apartment,8750,Zwevezele,245000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131966,For sale,,11.0,,0,0,0,New,,,2023.0
10131930,apartment,apartment,8750,Zwevezele,245000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131930,For sale,,10.0,,0,0,0,New,,,2023.0
10131952,apartment,apartment,8750,Zwevezele,241000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131952,For sale,,12.0,,0,0,0,New,,,2023.0
10131935,apartment,apartment,8750,Zwevezele,240500,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131935,For sale,,12.0,,0,0,0,New,,,2023.0
10131937,apartment,apartment,8750,Zwevezele,230500,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131937,For sale,,10.0,,0,0,0,New,,,2023.0
20356795,apartment,apartment,6700,ARLON,398523,2.0,90.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356795,For sale,Installed,8.0,128.0,0,0,0,New,3.0,,2025.0
10131947,apartment,apartment,8750,Zwevezele,235000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131947,For sale,,13.0,,0,0,0,New,,,2023.0
10131934,apartment,apartment,8750,Zwevezele,230000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131934,For sale,,13.0,,0,0,0,New,,,2023.0
20356787,apartment,apartment,6700,ARLON,396907,3.0,120.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356787,For sale,Installed,9.0,12.0,0,0,0,New,3.0,,2025.0
20356783,apartment,apartment,6700,ARLON,351436,2.0,99.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356783,For sale,Installed,12.0,,0,0,0,New,3.0,,2025.0
10131959,apartment,apartment,8750,Zwevezele,235000,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131959,For sale,,10.0,,0,0,0,New,,,2023.0
10131949,apartment,apartment,8750,Zwevezele,220500,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131949,For sale,,9.0,,0,0,0,New,,,2023.0
20356801,apartment,apartment,6700,ARLON,291389,2.0,84.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356801,For sale,Installed,7.0,,0,0,0,New,3.0,,2025.0
20356775,apartment,apartment,6700,ARLON,333292,1.0,59.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356775,For sale,Installed,72.0,,0,0,0,New,3.0,,2025.0
20356771,apartment,apartment,6700,ARLON,309224,2.0,90.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356771,For sale,Installed,6.0,,0,0,0,New,3.0,,2025.0
20356772,apartment,apartment,6700,ARLON,289320,1.0,79.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356772,For sale,Installed,6.0,,0,0,0,New,3.0,,2025.0
20356796,apartment,apartment,6700,ARLON,291389,2.0,84.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356796,For sale,Installed,7.0,,0,0,0,New,3.0,,2025.0
20356785,apartment,apartment,6700,ARLON,311940,2.0,90.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356785,For sale,Installed,7.0,,0,0,0,New,3.0,,2025.0
20356788,apartment,apartment,6700,ARLON,340688,2.0,98.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356788,For sale,Installed,8.0,,0,0,0,New,3.0,,2025.0
20356780,apartment,apartment,6700,ARLON,318021,2.0,82.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356780,For sale,Installed,16.0,24.0,0,0,0,New,3.0,,2025.0
20356777,apartment,apartment,6700,ARLON,289146,1.0,79.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356777,For sale,Installed,6.0,,0,0,0,New,3.0,,2025.0
20356798,apartment,apartment,6700,ARLON,286802,2.0,79.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356798,For sale,Installed,13.0,,0,0,0,New,3.0,,2025.0
20356778,apartment,apartment,6700,ARLON,271710,1.0,74.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356778,For sale,Installed,7.0,,0,0,0,New,3.0,,2025.0
20356794,apartment,apartment,6700,ARLON,286802,2.0,79.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356794,For sale,Installed,13.0,,0,0,0,New,3.0,,2025.0
20356765,apartment,apartment,6700,ARLON,286984,2.0,79.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356765,For sale,Installed,13.0,,0,0,0,New,3.0,,2025.0
20356790,apartment,apartment,6700,ARLON,261459,1.0,67.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356790,For sale,Installed,14.0,,0,0,0,New,3.0,,2025.0
20356774,apartment,apartment,6700,ARLON,284208,1.0,69.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356774,For sale,Installed,11.0,31.0,0,0,0,New,3.0,,2025.0
20356786,apartment,apartment,6700,ARLON,275389,1.0,75.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356786,For sale,Installed,6.0,,0,0,0,New,3.0,,2025.0
20356800,apartment,apartment,6700,ARLON,255883,1.0,63.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356800,For sale,Installed,8.0,27.0,0,0,0,New,3.0,,2025.0
20356781,apartment,apartment,6700,ARLON,234078,1.0,57.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356781,For sale,Installed,7.0,28.0,0,0,0,New,3.0,,2025.0
20356782,apartment,apartment,6700,ARLON,220399,1.0,60.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356782,For sale,Installed,6.0,,0,0,0,New,3.0,,2025.0
11391851,apartment,apartment,8760,Meulebeke,340000,2.0,107.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391851,For sale,,13.0,,0,0,0,New,,,2024.0
20356776,apartment,apartment,6700,ARLON,215178,1.0,58.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356776,For sale,Installed,7.0,,0,0,0,New,3.0,,2025.0
20356779,apartment,apartment,6700,ARLON,214784,1.0,57.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356779,For sale,Installed,7.0,,0,0,0,New,3.0,,2025.0
11395696,apartment,apartment,8760,Meulebeke,350000,2.0,106.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11395696,For sale,,34.0,108.0,0,0,0,New,,,2024.0
11391847,apartment,apartment,8760,Meulebeke,350000,2.0,106.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391847,For sale,,13.0,,0,0,0,New,,,2024.0
11391853,apartment,apartment,8760,Meulebeke,310000,2.0,92.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391853,For sale,,14.0,,0,0,0,New,,,2024.0
11391854,apartment,apartment,8760,Meulebeke,320000,2.0,90.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391854,For sale,,26.0,,0,0,0,New,,,2024.0
11391839,apartment,apartment,8760,Meulebeke,340000,2.0,106.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391839,For sale,,31.0,146.0,0,0,0,New,,,2024.0
11391848,apartment,apartment,8760,Meulebeke,290000,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391848,For sale,,15.0,,0,0,0,New,,,2024.0
20033962,apartment,apartment,8760,Meulebeke,290000,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/20033962,For sale,,14.0,,0,0,0,New,,,2024.0
11391852,apartment,apartment,8760,Meulebeke,300000,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391852,For sale,,14.0,,0,0,0,New,,,2024.0
11391846,apartment,apartment,8760,Meulebeke,295000,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391846,For sale,,13.0,,0,0,0,New,,,2024.0
11391840,apartment,apartment,8760,Meulebeke,285000,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391840,For sale,,13.0,,0,0,0,New,,,2024.0
11391842,apartment,apartment,8760,Meulebeke,280000,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391842,For sale,,15.0,,0,0,0,New,,,2024.0
20460244,apartment,apartment,9770,Kruisem,355000,2.0,95.0,https://www.immoweb.be/en/classified/apartment/for-sale/kruisem/9770/20460244,For sale,,22.0,,0,0,0,New,4.0,,
11391850,apartment,apartment,8760,Meulebeke,220000,1.0,67.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391850,For sale,,9.0,,0,0,0,New,,,2024.0
11395697,apartment,apartment,8760,Meulebeke,275000,2.0,86.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11395697,For sale,,23.0,59.0,0,0,0,New,,,2024.0
11415481,apartment,apartment,8900,Ieper,224620,1.0,69.0,https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/11415481,For sale,Installed,,,0,0,0,New,,,
11391843,apartment,apartment,8760,Meulebeke,210000,1.0,67.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391843,For sale,,9.0,,0,0,0,New,,,2024.0
11391841,apartment,apartment,8760,Meulebeke,280000,2.0,91.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11391841,For sale,,14.0,30.0,0,0,0,New,,,
20460243,apartment,apartment,9770,Kruisem,335000,2.0,87.0,https://www.immoweb.be/en/classified/apartment/for-sale/kruisem/9770/20460243,For sale,,9.0,,0,0,0,New,4.0,,
20477873,apartment,duplex,9300,Aalst,426200,3.0,131.0,https://www.immoweb.be/en/classified/duplex/for-sale/aalst/9300/20477873,For sale,Hyper equipped,13.0,,0,0,0,New,2.0,,
20477872,apartment,duplex,9300,Aalst,428500,3.0,132.0,https://www.immoweb.be/en/classified/duplex/for-sale/aalst/9300/20477872,For sale,Hyper equipped,14.0,,0,0,0,New,2.0,,
20477646,apartment,triplex,9300,Aalst,425700,3.0,131.0,https://www.immoweb.be/en/classified/triplex/for-sale/aalst/9300/20477646,For sale,Hyper equipped,12.0,,0,0,0,New,2.0,,
20477645,apartment,ground-floor,9300,Aalst,353000,2.0,99.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/aalst/9300/20477645,For sale,Hyper equipped,13.0,,0,0,0,New,2.0,,
20477650,apartment,duplex,9300,Aalst,425200,3.0,132.0,https://www.immoweb.be/en/classified/duplex/for-sale/aalst/9300/20477650,For sale,Hyper equipped,15.0,,0,0,0,New,2.0,,
20477652,apartment,duplex,9300,Aalst,341600,2.0,89.0,https://www.immoweb.be/en/classified/duplex/for-sale/aalst/9300/20477652,For sale,Hyper equipped,42.0,,0,0,0,New,2.0,,
20477644,apartment,duplex,9300,Aalst,403600,2.0,117.0,https://www.immoweb.be/en/classified/duplex/for-sale/aalst/9300/20477644,For sale,Hyper equipped,18.0,,0,0,0,New,2.0,,
20477647,apartment,duplex,9300,Aalst,344000,2.0,92.0,https://www.immoweb.be/en/classified/duplex/for-sale/aalst/9300/20477647,For sale,Hyper equipped,30.0,,0,0,0,New,2.0,,
20196680,apartment,apartment,9280,Lebbeke,350020,2.0,115.0,https://www.immoweb.be/en/classified/apartment/for-sale/lebbeke/9280/20196680,For sale,,18.0,,0,0,0,New,,,
20274864,apartment,apartment,9280,Lebbeke,288000,1.0,86.0,https://www.immoweb.be/en/classified/apartment/for-sale/lebbeke/9280/20274864,For sale,,17.0,1.0,0,0,0,New,,,
20274897,apartment,apartment,9280,Lebbeke,268000,1.0,89.0,https://www.immoweb.be/en/classified/apartment/for-sale/lebbeke/9280/20274897,For sale,,17.0,,0,0,0,New,,,
20477648,apartment,ground-floor,9300,Aalst,321000,2.0,88.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/aalst/9300/20477648,For sale,Hyper equipped,16.0,,0,0,0,New,2.0,,
20539145,apartment,apartment,2050,ANTWERPEN,345000,2.0,98.0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20539145,For sale,USA hyper equipped,9.0,,0,0,0,New,4.0,,2025.0
20477649,apartment,flat-studio,9300,Aalst,214350,1.0,55.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/aalst/9300/20477649,For sale,Hyper equipped,9.0,,0,0,0,New,2.0,,
20477651,apartment,apartment,9300,Aalst,254960,1.0,68.0,https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/20477651,For sale,Hyper equipped,11.0,,0,0,0,New,2.0,,
20274858,apartment,apartment,9280,Lebbeke,421245,3.0,145.0,https://www.immoweb.be/en/classified/apartment/for-sale/lebbeke/9280/20274858,For sale,,18.0,,0,0,0,New,,,
20511430,apartment,apartment,2050,ANTWERPEN,341500,2.0,99.0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20511430,For sale,USA hyper equipped,12.0,,0,0,0,New,4.0,,2025.0
20575120,apartment,apartment,2050,ANTWERPEN,265500,1.0,74.0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20575120,For sale,USA hyper equipped,8.0,,0,0,0,New,4.0,,2025.0
20511426,apartment,apartment,2050,ANTWERPEN,335500,2.0,98.0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20511426,For sale,USA hyper equipped,9.0,,0,0,0,New,4.0,,2025.0
20604070,apartment,apartment,2050,ANTWERPEN,342000,2.0,98.0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20604070,For sale,USA hyper equipped,7.0,,0,0,0,New,4.0,,2025.0
20511417,apartment,apartment,2050,ANTWERPEN,259500,1.0,74.0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20511417,For sale,USA hyper equipped,8.0,,0,0,0,New,4.0,,2025.0
20604069,apartment,apartment,2050,ANTWERPEN,225000,1.0,61.0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20604069,For sale,USA hyper equipped,7.0,,0,0,0,New,4.0,,2025.0
20356770,apartment,apartment,6700,ARLON,210356,1.0,57.0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20356770,For sale,Installed,6.0,,0,0,0,New,3.0,,2025.0
10131929,apartment,apartment,8750,Zwevezele,209000,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/zwevezele/8750/10131929,For sale,,10.0,,0,0,0,New,,,2023.0
11415476,apartment,apartment,8900,Ieper,210253,1.0,69.0,https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/11415476,For sale,Installed,,,0,0,0,New,,,
11395698,apartment,apartment,8760,Meulebeke,210000,1.0,67.0,https://www.immoweb.be/en/classified/apartment/for-sale/meulebeke/8760/11395698,For sale,,12.0,41.0,0,0,0,New,,,2024.0
20511428,apartment,apartment,2050,ANTWERPEN,212500,1.0,61.0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20511428,For sale,USA hyper equipped,7.0,,0,0,0,New,4.0,,2025.0
20477653,apartment,flat-studio,9300,Aalst,211400,1.0,49.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/aalst/9300/20477653,For sale,Hyper equipped,8.0,,0,0,0,New,2.0,,
20555058,apartment,apartment,3970,LEOPOLDSBURG,295000,2.0,93.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555058,For sale,Installed,25.0,,0,0,0,New,2.0,,2024.0
20555120,apartment,apartment,3970,LEOPOLDSBURG,295000,2.0,89.0,https://www.immoweb.be/en/classified/apartment/for-sale/leopoldsburg/3970/20555120,For sale,Installed,16.0,,0,0,0,New,2.0,,2024.0
20274851,apartment,apartment,9280,Lebbeke,213167,1.0,61.0,https://www.immoweb.be/en/classified/apartment/for-sale/lebbeke/9280/20274851,For sale,,8.0,,0,0,0,New,,,
20460245,apartment,apartment,9770,Kruisem,260000,1.0,73.0,https://www.immoweb.be/en/classified/apartment/for-sale/kruisem/9770/20460245,For sale,,16.0,22.0,0,0,0,New,4.0,,
20183570,apartment,apartment,2500,LIER,425394,3.0,116.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183570,For sale,Installed,41.0,,0,0,0,New,2.0,,2022.0
20183608,apartment,apartment,2500,LIER,425394,3.0,116.0,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20183608,For sale,Installed,40.0,,0,0,0,New,2.0,,2022.0
