https://www.immoweb.be/fr/annonce/projet-neuf-maisons/a-vendre/roeselare/8800/20665910,20665910,Roeselare,8800,256053,HOUSE_GROUP,HOUSE_GROUP,FOR_SALE,137,N/A,N/A,False,N/A,N/A,N/A,137,3,3
https://www.immoweb.be/fr/annonce/projet-neuf-maisons/a-vendre/roeselare/8800/20665843,20665843,Roeselare,8800,258252,HOUSE_GROUP,HOUSE_GROUP,FOR_SALE,137,N/A,N/A,False,N/A,N/A,N/A,137,3,3
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/aalst/9300/20671620,20671620,AALST,9300,260250,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,110,N/A,N/A,False,N/A,N/A,N/A,95,3,2
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/erembodegem/9320/20672472,20672472,EREMBODEGEM,9320,260250,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,107,N/A,N/A,False,N/A,N/A,N/A,95,3,2
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/geel/2440/20667636,20667636,GEEL,2440,275000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,95,N/A,N/A,False,N/A,N/A,N/A,64,2,2
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/oostakker/9041/20666869,20666869,Oostakker,9041,275000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,80,N/A,N/A,False,N/A,N/A,N/A,92,3,3
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/balen/2490/20668110,20668110,BALEN,2490,285000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,105,N/A,N/A,False,N/A,N/A,N/A,85,3,2
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/balen/2490/20667342,20667342,BALEN,2490,290000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,107,N/A,N/A,False,N/A,N/A,N/A,107,3,2
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/merchtem/1785/20669534,20669534,MERCHTEM,1785,298500,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,90,N/A,N/A,False,N/A,N/A,N/A,93,2,1
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/aalst/9300/20670792,20670792,AALST,9300,299000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,116,N/A,N/A,False,N/A,N/A,N/A,87,2,2
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/braine-lalleud/1420/20666390,20666390,Braine-l'Alleud,1420,305000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,79,N/A,N/A,False,N/A,N/A,N/A,89,3,1
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/saint-gilles/1060/20667616,20667616,Saint-Gilles,1060,310000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,70,N/A,N/A,False,N/A,N/A,N/A,70,2,1
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/mol/2400/20666990,20666990,MOL,2400,321000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,106,N/A,N/A,False,N/A,N/A,N/A,107,3,3
https://www.immoweb.be/fr/annonce/projet-neuf-maisons/a-vendre/seneffe/7180/20667420,20667420,Seneffe,7180,355000,HOUSE_GROUP,HOUSE_GROUP,FOR_SALE,134,N/A,N/A,False,N/A,N/A,N/A,134,3,3
https://www.immoweb.be/fr/annonce/projet-neuf-maisons/a-vendre/westerlo/2260/20667733,20667733,Westerlo,2260,359000,HOUSE_GROUP,HOUSE_GROUP,FOR_SALE,N/A,N/A,N/A,False,N/A,N/A,N/A,,3,3
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/saint-gilles/1060/20668733,20668733,Saint-Gilles,1060,365000,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,60,N/A,N/A,False,N/A,N/A,N/A,51,3,0
https://www.immoweb.be/fr/annonce/projet-neuf-appartements/a-vendre/noorderwijk/2200/20667582,20667582,NOORDERWIJK,2200,391380,APARTMENT_GROUP,APARTMENT_GROUP,FOR_SALE,171,N/A,N/A,False,N/A,N/A,N/A,171,3,3
https://www.immoweb.be/fr/annonce/projet-neuf-maisons/a-vendre/hasselt/3500/20668531,20668531,Hasselt,3500,409000,HOUSE_GROUP,HOUSE_GROUP,FOR_SALE,N/A,N/A,N/A,False,N/A,N/A,N/A,,3,3
https://www.immoweb.be/fr/annonce/projet-neuf-maisons/a-vendre/wetteren/9230/20669540,20669540,WETTEREN,9230,435000,HOUSE_GROUP,HOUSE_GROUP,FOR_SALE,200,N/A,N/A,False,N/A,N/A,N/A,209,4,4
